defined_class	label	human_label	parent	location	location_label	xrefs	fma_xref	taxon	synonym	synonym_xrefs
VCCF:1000126	anterior temporal artery	anterior temporal artery (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Middle_cerebral_artery	FMA:50382	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000127	artery of central sulcus	artery of central sulcus (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Middle_cerebral_artery	FMA:77439	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000128	artery of postcentral sulcus	artery of postcentral sulcus (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Middle_cerebral_artery	FMA:50482	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000129	artery of precentral sulcus	artery of precentral sulcus (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Middle_cerebral_artery	FMA:50479	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000130	artery to angular gyrus	artery to angular gyrus (Human)	UBERON:0001637	UBERON:0000955	brain	https://radiopaedia.org/articles/angular-artery-mcabranch	FMA:50475	http://purl.obolibrary.org/obo/NCBITaxon_9606	branch of middle cerebral artery to angular gyrus	FMA:50475
VCCF:1000131	lenticulostriate artery	lenticulostriate artery (Human)	UBERON:0001637	UBERON:0000955	brain	https://radiopaedia.org/articles/lateral-lenticulostriate-arteries	FMA:71479	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of lenticulostriate arteries	FMA:71479
VCCF:1000132	middle temporal branch of middle cerebral artery	middle temporal branch of middle cerebral artery (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Middle_cerebral_artery	FMA:50466	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000133	orbitofrontal branch of middle cerebral artery	orbitofrontal branch of middle cerebral artery (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Middle_cerebral_artery		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000134	posterior parietal artery	posterior parietal artery (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Middle_cerebral_artery	FMA:50488	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000135	posterior temporal branch of middle cerebral artery	posterior temporal branch of middle cerebral artery (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Middle_cerebral_artery	FMA:50469	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000136	prefrontal artery	prefrontal artery (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Middle_cerebral_artery	FMA:50437	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000137	ophthalmic artery	ophthalmic artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Ophthalmic_artery	FMA:49868	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000138	anterior ciliary artery	anterior ciliary artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Anterior_ciliary_arteries	FMA:49962	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000139	anterior ethmoidal artery	anterior ethmoidal artery (Human)	UBERON:0001637	UBERON:0001456	face	wikipedia:Anterior_ethmoidal_artery	FMA:49986	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000140	anterior meningeal artery	anterior meningeal artery (Human)	UBERON:0001637	UBERON:0000033	head	wikipedia:Anterior_ethmoidal_artery	FMA:49993	http://purl.obolibrary.org/obo/NCBITaxon_9606	anterior meningeal branch of anterior ethmoidal artery	FMA:49993
VCCF:1000141	central retinal artery	central retinal artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Central_retinal_artery	FMA:49879	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000142	dorsal nasal artery	dorsal nasal artery (Human)	UBERON:0001637	UBERON:0001456	face	wikipedia:Dorsal_nasal_artery	FMA:50000	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000143	hyaloid artery	hyaloid artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Hyaloid_artery	FMA:77670	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000144	lacrimal artery	lacrimal artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Lacrimal_artery	FMA:49927	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000145	lateral palpebral artery	lateral palpebral artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Lateral_palpebral_arteries	FMA:49940	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000146	recurrent meningeal artery	recurrent meningeal artery (Human)	UBERON:0001637	UBERON:0000033	head	https://ranzcrpart1.fandom.com/wiki/Arterial_supply_to_brain:Ophthalmic_artery_and_branches	FMA:51965	http://purl.obolibrary.org/obo/NCBITaxon_9606	recurrent meningeal branch of lacrimal artery	FMA:51965
VCCF:1000147	zygomaticofacial artery	zygomaticofacial artery (Human)	UBERON:0001637	UBERON:0000033	head	https://ranzcrpart1.fandom.com/wiki/Arterial_supply_to_brain:Ophthalmic_artery_and_branches		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000148	zygomaticotemporal artery	zygomaticotemporal artery (Human)	UBERON:0001637	UBERON:0000033	head	https://ranzcrpart1.fandom.com/wiki/Arterial_supply_to_brain:Ophthalmic_artery_and_branches		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000149	long posterior ciliary artery	long posterior ciliary artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Long_posterior_ciliary_arteries	FMA:70778	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of long posterior ciliary arteries	FMA:70778
VCCF:1000150	medial palpebral artery	medial palpebral artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Medial_palpebral_arteries	FMA:50012	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000151	posterior ethmoidal artery	posterior ethmoidal artery (Human)	UBERON:0001637	UBERON:0001456	face	wikipedia:Posterior_ethmoidal_artery	FMA:49989	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000152	short posterior ciliary artery	short posterior ciliary artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Short_posterior_ciliary_arteries	FMA:70777	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of short posterior ciliary arteries	FMA:70777
VCCF:1000153	capillary layer of choroid	capillary layer of choroid (Human)	UBERON:0001982	UBERON:0000970	eye	wikipedia:Choroid	FMA:58437	http://purl.obolibrary.org/obo/NCBITaxon_9606	capillary lamina of choroid	FMA:58437
VCCF:1000154	supraorbital artery	supraorbital artery (Human)	UBERON:0001637	UBERON:0000970	eye	wikipedia:Supraorbital_artery	FMA:49973	http://purl.obolibrary.org/obo/NCBITaxon_9606	supra-orbital artery	FMA:49973
VCCF:1000155	supratrochlear artery	supratrochlear artery (Human)	UBERON:0001637	UBERON:0001456	face	wikipedia:Supratrochlear_artery	FMA:50025	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000156	posterior communicating artery	posterior communicating artery (Human)	UBERON:0001637	UBERON:0000955	brain	wikipedia:Posterior_communicating_artery	FMA:50084	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000157	superior hypophyseal artery	superior hypophyseal artery (Human)	UBERON:0001637	UBERON:0000007	pituitary gland	wikipedia:Superior_hypophysial_artery	FMA:49849	http://purl.obolibrary.org/obo/NCBITaxon_9606	superior hypophysial artery	FMA:49849
VCCF:1000158	external primary capillary plexus of median eminence	external primary capillary plexus of median eminence (Human)	UBERON:0001982	UBERON:0000007	pituitary gland	https://basicmedicalkey.com/endocrine-system-3/		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000159	internal primary capillary plexus of median eminence	internal primary capillary plexus of median eminence (Human)	UBERON:0001982	UBERON:0000007	pituitary gland	https://basicmedicalkey.com/endocrine-system-3/		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000160	long portal vessel of pituitary gland	long portal vessel of pituitary gland (Human)	UBERON:0001638	UBERON:0000007	pituitary gland	https://basicmedicalkey.com/endocrine-system-3/	FMA:0327575	http://purl.obolibrary.org/obo/NCBITaxon_9606	hypophysial long portal vein	FMA:0327575
VCCF:1000161	descending aorta	descending aorta (Human)	UBERON:0001637	UBERON:0002224	thoracic cavity	wikipedia:Descending_aorta	FMA:3784	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000162	descending thoracic aorta	descending thoracic aorta (Human)	UBERON:0001637	UBERON:0002224	thoracic cavity	wikipedia:Descending_thoracic_aorta	FMA:87217	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000163	abdominal aorta	abdominal aorta (Human)	UBERON:0001637	UBERON:0003684	abdominal cavity	wikipedia:Abdominal_aorta	FMA:3789	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000164	celiac artery	celiac artery (Human)	UBERON:0001637	UBERON:0003684	abdominal cavity	wikipedia:Celiac_artery	FMA:50737	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000165	common hepatic artery	common hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	wikipedia:Common_hepatic_artery	FMA:14771	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000166	gastroduodenal artery	gastroduodenal artery (Human)	UBERON:0001637	UBERON:0000945;UBERON:0002108	stomach;small intestine	wikipedia:Gastroduodenal_artery	FMA:14775	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000167	retroduodenal artery	retroduodenal artery (Human)	UBERON:0001637	UBERON:0002108	small intestine	wikipedia:Gastroduodenal_artery	FMA:61437	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000168	right gastroepiploic artery	right gastroepiploic artery (Human)	UBERON:0001637	UBERON:0000945	stomach	wikipedia:Right_gastroepiploic_artery	FMA:14781	http://purl.obolibrary.org/obo/NCBITaxon_9606	right gastro-epiploic artery	FMA:14781
VCCF:1000169	superior pancreaticoduodenal artery	superior pancreaticoduodenal artery (Human)	UBERON:0001637	UBERON:0001264;UBERON:0002108	pancreas;small intestine	wikipedia:Superior_pancreaticoduodenal_artery	FMA:70437	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000170	anterior superior pancreaticoduodenal artery	anterior superior pancreaticoduodenal artery (Human)	UBERON:0001637	UBERON:0001264;UBERON:0002108	pancreas;small intestine	wikipedia:Superior_pancreaticoduodenal_artery	FMA:14782	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000171	posterior superior pancreaticoduodenal artery	posterior superior pancreaticoduodenal artery (Human)	UBERON:0001637	UBERON:0001264;UBERON:0002108	pancreas;small intestine	wikipedia:Superior_pancreaticoduodenal_artery	FMA:14784	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000172	supraduodenal artery	supraduodenal artery (Human)	UBERON:0001637	UBERON:0002108	small intestine	wikipedia:Gastroduodenal_artery	FMA:70438	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000173	proper hepatic artery	proper hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	wikipedia:Hepatic_artery_proper	FMA:14772	http://purl.obolibrary.org/obo/NCBITaxon_9606	hepatic artery proper	FMA:14772
VCCF:1000174	left hepatic artery	left hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:14779	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000175	left artery of caudate lobe	left artery of caudate lobe (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000176	left lateral hepatic artery	left lateral hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000177	lateral inferior segmental hepatic artery	lateral inferior segmental hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:70453	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000178	lateral superior segmental hepatic artery	lateral superior segmental hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:70452	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000179	left medial hepatic artery	left medial hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000180	medial inferior segmental hepatic artery	medial inferior segmental hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:70450	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000181	medial superior segmental hepatic artery	medial superior segmental hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:70449	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000182	segmental hepatic artery	segmental hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000183	hepatic arteriole	hepatic arteriole (Human)	UBERON:0001980	UBERON:0002107	liver	wikipedia:Liver_sinusoid		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000184	right hepatic artery	right hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:14778	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000185	cystic artery	cystic artery (Human)	UBERON:0001637	UBERON:0002107	liver	wikipedia:Cystic_artery	FMA:14835	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000186	right anterior hepatic artery	right anterior hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000187	anterior inferior segmental hepatic artery	anterior inferior segmental hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:70443	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000188	anterior superior segmental hepatic artery	anterior superior segmental hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:70442	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000189	right artery of caudate lobe	right artery of caudate lobe (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000190	right posterior hepatic artery	right posterior hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000191	posterior inferior segmental hepatic artery	posterior inferior segmental hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:70446	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000192	posterior superior segmental hepatic artery	posterior superior segmental hepatic artery (Human)	UBERON:0001637	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:70445	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000193	right gastric artery	right gastric artery (Human)	UBERON:0001637	UBERON:0000945	stomach	wikipedia:Common_hepatic_artery	FMA:14776	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000194	left gastric artery	left gastric artery (Human)	UBERON:0001637	UBERON:0000945	stomach	wikipedia:Left_gastric_artery	FMA:14768	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000195	esophageal branches of left gastric artery	esophageal branches of left gastric artery (Human)	UBERON:0001637	UBERON:0001043	esophagus	wikipedia:Esophageal_branches_of_left_gastric_artery	FMA:71544	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of oesophageal branches of left gastric artery	FMA:71544
VCCF:1000196	splenic artery	splenic artery (Human)	UBERON:0001637	UBERON:0002106	spleen	wikipedia:Splenic_artery	FMA:14773	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000197	caudal pancreatic artery	caudal pancreatic artery (Human)	UBERON:0001637	UBERON:0001264	pancreas	wikipedia:Pancreatic_branches_of_splenic_artery	FMA:14793	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000198	dorsal pancreatic artery	dorsal pancreatic artery (Human)	UBERON:0001637	UBERON:0001264	pancreas	wikipedia:Dorsal_pancreatic_artery	FMA:14787	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000199	transverse pancreatic artery	transverse pancreatic artery (Human)	UBERON:0001637	UBERON:0001264	pancreas	https://radiopaedia.org/articles/transverse-pancreatic-artery		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000200	greater pancreatic artery	greater pancreatic artery (Human)	UBERON:0001637	UBERON:0001264	pancreas	wikipedia:Greater_pancreatic_artery	FMA:14792	http://purl.obolibrary.org/obo/NCBITaxon_9606	great pancreatic artery	FMA:14792
VCCF:1000201	inferior lobar artery of spleen	inferior lobar artery of spleen (Human)	UBERON:0001637	UBERON:0002106	spleen	https://ijcrr.com/uploads/759_pdf.pdf		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000202	left gastroepiploic artery	left gastroepiploic artery (Human)	UBERON:0001637	UBERON:0000945	stomach	wikipedia:Left_gastroepiploic_artery	FMA:14796	http://purl.obolibrary.org/obo/NCBITaxon_9606	left gastro-epiploic artery	FMA:14796
VCCF:1000203	lobar artery of spleen	lobar artery of spleen (Human)	UBERON:0001637	UBERON:0002106	spleen	https://ijcrr.com/uploads/759_pdf.pdf		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000204	segmental branch of lobar artery of spleen	segmental branch of lobar artery of spleen (Human)	UBERON:0001637	UBERON:0002106	spleen	https://ijcrr.com/uploads/759_pdf.pdf		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000205	spleen trabecular artery	spleen trabecular artery (Human)	UBERON:0001637	UBERON:0002106	spleen	wikipedia:Trabecular_arteries		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000206	spleen central arteriole	spleen central arteriole (Human)	UBERON:0001980	UBERON:0002106	spleen			http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000207	non-penicillar arteriole of spleen	non-penicillar arteriole of spleen (Human)	UBERON:0001980	UBERON:0002106	spleen			http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000208	sheathed capillary of spleen	sheathed capillary of spleen (Human)	UBERON:0001982	UBERON:0002106	spleen			http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000209	post-sheath open capillary of spleen	post-sheath open capillary of spleen (Human)	UBERON:0001982	UBERON:0002106	spleen			http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000210	superficial white pulp capillary of spleen	superficial white pulp capillary of spleen (Human)	UBERON:0001982	UBERON:0002106	spleen			http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000211	branch of superficial white pulp capillary of spleen	branch of superficial white pulp capillary of spleen (Human)	UBERON:0001982	UBERON:0002106	spleen			http://purl.obolibrary.org/obo/NCBITaxon_9606		
